Index,Task,EDD_Lmax,EDD_time,ERD_Lmax,ERD_time,Schrage_Lmax,Schrage_time,PreemptSchrage_Lmax,PreemptSchrage_time,Construction_Lmax,Construction_time,Carlier_Lmax,Carlier_time,LB,is_opt_EDD,avgE_EDD,avgE_ERD,avgE_Schrage,avgE_Construction,avgE_Carlier
140,data/100_Independent0140,1270,0.007285,2340,0.005173000000000000,1270,0.008192000000000000,1270,0.01370100000000000,1270,0.61214,1270,0.02189400000000000,1270,1,0.00%,84.25%,0.00%,0.00%,0.00%
141,data/100_Independent0141,1262,0.007390000000000000,1812,0.005048,1262,0.007981,1262,0.013552,1262,0.60867,1262,0.02230800000000000,1262,1,0.00%,43.58%,0.00%,0.00%,0.00%
142,data/100_Independent0142,1340,0.007111,2197,0.004840000000000000,1340,0.008289,1340,0.013351,1340,0.61033,1340,0.02214100000000000,1340,1,0.00%,63.96%,0.00%,0.00%,0.00%
143,data/100_Independent0143,1358,0.007564,2589,0.004880,1358,0.008494,1358,0.013700,1358,0.65023,1358,0.022481,1358,1,0.00%,90.65%,0.00%,0.00%,0.00%
144,data/100_Independent0144,1261,0.007477,2154,0.004994000000000000,1261,0.008848,1261,0.014090,1261,0.60035,1261,0.022593,1261,1,0.00%,70.82%,0.00%,0.00%,0.00%
145,data/100_Independent0145,1231,0.007453,2389,0.004885,1231,0.008343,1231,0.0160,1231,0.60335,1231,0.022046,1231,1,0.00%,94.07%,0.00%,0.00%,0.00%
146,data/100_Independent0146,1280,0.007235,2460,0.005043,1280,0.008131,1280,0.013356,1280,0.59931,1280,0.022323,1280,1,0.00%,92.19%,0.00%,0.00%,0.00%
147,data/100_Independent0147,1370,0.007293,2378,0.004963,1370,0.008345,1370,0.013569,1370,0.61254,1370,0.023366,1370,1,0.00%,73.58%,0.00%,0.00%,0.00%
148,data/100_Independent0148,1364,0.007427,2431,0.005016000000000000,1364,0.008231000000000000,1364,0.013475,1364,0.5998570000000000,1364,0.020993,1364,1,0.00%,78.23%,0.00%,0.00%,0.00%
149,data/100_Independent0149,1173,0.007325,2159,0.004736,1173,0.008352,1173,0.0131,1173,0.59649,1173,0.0222,1173,1,0.00%,84.06%,0.00%,0.00%,0.00%
150,data/100_Independent0150,139,0.007495,1916,0.005021,139,0.00806200000000000,139,0.01352000000000000,139,0.6014370000000000,139,0.023792,139,1,0.00%,1278.42%,0.00%,0.00%,0.00%
151,data/100_Independent0151,9,0.007294,2147,0.004897,9,0.008217,9,0.015023,9,0.6089130000000000,9,0.022396,9,1,0.00%,23755.56%,0.00%,0.00%,0.00%
152,data/100_Independent0152,97,0.007979,2068,0.005189,97,0.008219,97,0.013742,97,0.63407,97,0.022458,97,1,0.00%,2031.96%,0.00%,0.00%,0.00%
153,data/100_Independent0153,4,0.007616,2343,0.005110,4,0.008540000000000001,4,0.013609,4,0.6105050000000000,4,0.02267300000000000,4,1,0.00%,58475.00%,0.00%,0.00%,0.00%
154,data/100_Independent0154,4,0.011713,2352,0.004863,4,0.008308,4,0.013191,4,0.5998420000000000,4,0.02268800000000000,4,1,0.00%,58700.00%,0.00%,0.00%,0.00%
155,data/100_Independent0155,26,0.007664,2282,0.004853,26,0.008237000000000000,26,0.013477,26,0.5976010000000000,26,0.02267200000000000,26,1,0.00%,8676.92%,0.00%,0.00%,0.00%
156,data/100_Independent0156,17,0.007669,2333,0.005000,17,0.008226,17,0.01310800000000000,17,0.5970520000000000,17,0.022312,17,1,0.00%,13623.53%,0.00%,0.00%,0.00%
157,data/100_Independent0157,7,0.007441,2223,0.0049,7,0.007805000000000000,7,0.013213,7,0.60516,7,0.02298500000000000,7,1,0.00%,31657.14%,0.00%,0.00%,0.00%
158,data/100_Independent0158,21,0.007672,2257,0.00482,21,0.008343,21,0.01376200000000000,21,0.6088030000000000,21,0.022753,21,1,0.00%,10647.62%,0.00%,0.00%,0.00%
159,data/100_Independent0159,14,0.007373,2208,0.004935,14,0.009215,14,0.013445,14,0.596,14,0.022696,14,1,0.00%,15671.43%,0.00%,0.00%,0.00%
160,data/100_Independent0160,-1064,0.007340,1925,0.005182,-1064,0.008187000000000000,-1064,0.014086,-1064,0.6134,-1064,0.02274800000000000,-1064,1,0.00%,280.92%,0.00%,0.00%,0.00%
161,data/100_Independent0161,-1308,0.007713,2440,0.004879,-1308,0.008309,-1308,0.013556,-1308,0.60919,-1308,0.022485,-1308,1,0.00%,286.54%,0.00%,0.00%,0.00%
162,data/100_Independent0162,-966,0.007390,1595,0.004711,-966,0.008116,-966,0.013162,-966,0.60374,-966,0.022102,-966,1,0.00%,265.11%,0.00%,0.00%,0.00%
163,data/100_Independent0163,-1300,0.007597,1914,0.005083,-1300,0.008410,-1300,0.013916,-1300,0.6028660000000000,-1300,0.023052,-1300,1,0.00%,247.23%,0.00%,0.00%,0.00%
164,data/100_Independent0164,-1180,0.007395,1964,0.004882,-1180,0.008246,-1180,0.013344,-1180,0.5961780000000000,-1180,0.021745,-1180,1,0.00%,266.44%,0.00%,0.00%,0.00%
165,data/100_Independent0165,-846,0.007782,2451,0.004802,-846,0.008789,-846,0.013993,-846,0.60812,-846,0.022827,-846,1,0.00%,389.72%,0.00%,0.00%,0.00%
166,data/100_Independent0166,-1231,0.007647,1888,0.005044,-1231,0.008295,-1231,0.013786,-1231,0.60605,-1231,0.02243,-1231,1,0.00%,253.37%,0.00%,0.00%,0.00%
167,data/100_Independent0167,-1181,0.007412000000000000,2243,0.004760000000000000,-1181,0.008493,-1181,0.013466,-1181,0.60150,-1181,0.022705,-1181,1,0.00%,289.92%,0.00%,0.00%,0.00%
168,data/100_Independent0168,-1202,0.007215000000000000,1908,0.004956,-1202,0.008855,-1202,0.013849,-1202,0.59754,-1202,0.02227600000000000,-1202,1,0.00%,258.74%,0.00%,0.00%,0.00%
169,data/100_Independent0169,-1185,0.007990000000000001,1647,0.00545,-1185,0.008272,-1185,0.013393,-1185,0.61802,-1185,0.02201,-1185,1,0.00%,238.99%,0.00%,0.00%,0.00%
170,data/100_Independent0170,-2134,0.007413000000000000,1957,0.005094,-2134,0.008205,-2134,0.01311100000000000,-2134,0.64235,-2134,0.022525,-2134,1,0.00%,191.71%,0.00%,0.00%,0.00%
171,data/100_Independent0171,-2263,0.007206000000000000,2002,0.00495,-2263,0.008302,-2263,0.017926,-2263,0.60585,-2263,0.022762,-2263,1,0.00%,188.47%,0.00%,0.00%,0.00%
172,data/100_Independent0172,-2508,0.007443,1584,0.004884,-2508,0.021252,-2508,0.01386,-2508,0.6206670000000000,-2508,0.02225500000000000,-2508,1,0.00%,163.16%,0.00%,0.00%,0.00%
173,data/100_Independent0173,-2069,0.007669,2215,0.004965000000000000,-2069,0.008129,-2069,0.013529,-2069,0.60548,-2069,0.021643,-2069,1,0.00%,207.06%,0.00%,0.00%,0.00%
174,data/100_Independent0174,-2717,0.007164000000000000,1996,0.004896,-2717,0.00830,-2717,0.013447,-2717,0.62641,-2717,0.02188,-2717,1,0.00%,173.46%,0.00%,0.00%,0.00%
175,data/100_Independent0175,-2132,0.00748,2073,0.010716,-2132,0.007723000000000000,-2132,0.013493,-2132,0.6083480000000000,-2132,0.02221400000000000,-2132,1,0.00%,197.23%,0.00%,0.00%,0.00%
176,data/100_Independent0176,-2205,0.00741,2306,0.0049,-2205,0.008049,-2205,0.014099,-2205,0.64306,-2205,0.022364,-2205,1,0.00%,204.58%,0.00%,0.00%,0.00%
177,data/100_Independent0177,-2365,0.007268,1657,0.004898,-2365,0.008122,-2365,0.013435,-2365,0.6071460000000000,-2365,0.021716,-2365,1,0.00%,170.06%,0.00%,0.00%,0.00%
178,data/100_Independent0178,-1752,0.007305,2170,0.004769000000000000,-1752,0.008209,-1752,0.013729,-1752,0.60550,-1752,0.02385900000000000,-1752,1,0.00%,223.86%,0.00%,0.00%,0.00%
179,data/100_Independent0179,-2354,0.008966,2076,0.004965000000000000,-2354,0.008434000000000001,-2354,0.013554,-2354,0.60278,-2354,0.023528,-2354,1,0.00%,188.19%,0.00%,0.00%,0.00%
180,data/100_Independent0180,1240,0.004816,1240,0.004956,1240,0.006276,1240,0.01119800000000000,1240,0.64194,1240,0.024746,1240,1,0.00%,0.00%,0.00%,0.00%,0.00%
181,data/100_Independent0181,1295,0.004852,1295,0.005225000000000000,1295,0.006252,1295,0.011716,1295,0.63854,1295,0.018854,1295,1,0.00%,0.00%,0.00%,0.00%,0.00%
182,data/100_Independent0182,1124,0.004632000000000000,1124,0.004706,1124,0.006273000000000000,1124,0.010789,1124,0.63568,1124,0.017940,1124,1,0.00%,0.00%,0.00%,0.00%,0.00%
183,data/100_Independent0183,1207,0.004738,1207,0.004781000000000000,1207,0.006455000000000000,1207,0.012506,1207,0.6338580000000000,1207,0.01916500000000000,1207,1,0.00%,0.00%,0.00%,0.00%,0.00%
184,data/100_Independent0184,1335,0.004847000000000000,1335,0.004603,1335,0.006296000000000000,1335,0.01106700000000000,1335,0.63542,1335,0.017921,1335,1,0.00%,0.00%,0.00%,0.00%,0.00%
185,data/100_Independent0185,1317,0.004529,1317,0.004631,1317,0.00630,1317,0.010848,1317,0.66031,1317,0.02059400000000000,1317,1,0.00%,0.00%,0.00%,0.00%,0.00%
186,data/100_Independent0186,1260,0.004838,1260,0.004822,1260,0.006363,1260,0.011728,1260,0.64129,1260,0.018263,1260,1,0.00%,0.00%,0.00%,0.00%,0.00%
187,data/100_Independent0187,1228,0.005081,1228,0.004626,1228,0.007465,1228,0.01103800000000000,1228,0.6540,1228,0.018665,1228,1,0.00%,0.00%,0.00%,0.00%,0.00%
188,data/100_Independent0188,1224,0.004829,1224,0.004971,1224,0.006492,1224,0.011276,1224,0.62613,1224,0.01805000000000000,1224,1,0.00%,0.00%,0.00%,0.00%,0.00%
189,data/100_Independent0189,1125,0.004770,1125,0.004679000000000000,1125,0.00654500000000000,1125,0.011359,1125,0.63124,1125,0.017669,1125,1,0.00%,0.00%,0.00%,0.00%,0.00%
190,data/100_Independent0190,69,0.007011,563,0.004840000000000000,69,0.008390,69,0.051288,69,0.59831,69,0.021519,69,1,0.00%,715.94%,0.00%,0.00%,0.00%
191,data/100_Independent0191,37,0.007036000000000000,1205,0.004988000000000000,37,0.00769000000000000,37,0.01286,37,0.58764,37,0.02088500000000000,37,1,0.00%,3156.76%,0.00%,0.00%,0.00%
192,data/100_Independent0192,2,0.007366,827,0.004662000000000000,2,0.008259,2,0.01343,2,0.6108530000000000,2,0.022604,2,1,0.00%,41250.00%,0.00%,0.00%,0.00%
193,data/100_Independent0193,2,0.00756,1151,0.005371,2,0.008612,2,0.013465,2,0.6363920000000000,2,0.04949300000000000,2,1,0.00%,57450.00%,0.00%,0.00%,0.00%
194,data/100_Independent0194,17,0.007010,1071,0.005115000000000000,17,0.008497,17,0.01354700000000000,17,0.5958260000000000,17,0.02998900000000000,17,1,0.00%,6200.00%,0.00%,0.00%,0.00%
195,data/100_Independent0195,10,0.007317,792,0.005472,10,0.007989,10,0.012983,10,0.60049,10,0.021887,10,1,0.00%,7820.00%,0.00%,0.00%,0.00%
196,data/100_Independent0196,5,0.00753,950,0.005032,5,0.008434,5,0.013551,5,0.59135,5,0.021851,5,1,0.00%,18900.00%,0.00%,0.00%,0.00%
197,data/100_Independent0197,6,0.007389,932,0.004767000000000000,6,0.007792,6,0.013565,6,0.59188,6,0.021603,6,1,0.00%,15433.33%,0.00%,0.00%,0.00%
198,data/100_Independent0198,7,0.007102,1087,0.004888000000000000,7,0.008358,7,0.013916,7,0.59801,7,0.022460,7,1,0.00%,15428.57%,0.00%,0.00%,0.00%
199,data/100_Independent0199,10,0.007143000000000000,783,0.004927,10,0.008824000000000000,10,0.013823,10,0.66818,10,0.023151,10,1,0.00%,7730.00%,0.00%,0.00%,0.00%
200,data/100_Independent0200,-1288,0.007288,774,0.004861000000000000,-1288,0.008555,-1288,0.019289,-1288,0.60365,-1288,0.02307,-1288,1,0.00%,160.09%,0.00%,0.00%,0.00%
201,data/100_Independent0201,-1203,0.007350,1132,0.004848000000000000,-1203,0.008294,-1203,0.013844,-1203,0.60107,-1203,0.02241200000000000,-1203,1,0.00%,194.10%,0.00%,0.00%,0.00%
202,data/100_Independent0202,-1186,0.007651000000000000,546,0.005390,-1186,0.008208000000000000,-1186,0.013716,-1186,0.6041,-1186,0.022006,-1186,1,0.00%,146.04%,0.00%,0.00%,0.00%
203,data/100_Independent0203,-1193,0.007027,865,0.00482,-1193,0.008193,-1193,0.013267,-1193,0.59936,-1193,0.023503,-1193,1,0.00%,172.51%,0.00%,0.00%,0.00%
204,data/100_Independent0204,-1232,0.007405000000000000,655,0.005035000000000000,-1232,0.007967999999999999,-1232,0.013352,-1232,0.6574640000000000,-1232,0.021959,-1232,1,0.00%,153.17%,0.00%,0.00%,0.00%
205,data/100_Independent0205,-1263,0.007489000000000000,900,0.00477,-1263,0.007899,-1263,0.013192,-1263,0.5996,-1263,0.02300500000000000,-1263,1,0.00%,171.26%,0.00%,0.00%,0.00%
206,data/100_Independent0206,-1118,0.007646,563,0.005004,-1118,0.008642,-1118,0.01408200000000000,-1118,0.59964,-1118,0.023,-1118,1,0.00%,150.36%,0.00%,0.00%,0.00%
207,data/100_Independent0207,-1379,0.007473000000000000,1108,0.004837000000000000,-1379,0.008200,-1379,0.014237,-1379,0.6018280000000000,-1379,0.02211300000000000,-1379,1,0.00%,180.35%,0.00%,0.00%,0.00%
208,data/100_Independent0208,-1348,0.007275000000000000,819,0.004864000000000000,-1348,0.0086,-1348,0.013375,-1348,0.6217650000000000,-1348,0.022799,-1348,1,0.00%,160.76%,0.00%,0.00%,0.00%
209,data/100_Independent0209,-1140,0.007709,902,0.004727,-1140,0.008496,-1140,0.013030,-1140,0.58062,-1140,0.02233,-1140,1,0.00%,179.12%,0.00%,0.00%,0.00%
210,data/100_Independent0210,-2473,0.00751,429,0.004753,-2473,0.008390999999999999,-2473,0.013689,-2473,0.58596,-2473,0.02224800000000000,-2473,1,0.00%,117.35%,0.00%,0.00%,0.00%
211,data/100_Independent0211,-2808,0.007475,752,0.004889000000000000,-2808,0.008347000000000000,-2808,0.03201300000000000,-2808,0.58439,-2808,0.02318400000000000,-2808,1,0.00%,126.78%,0.00%,0.00%,0.00%
212,data/100_Independent0212,-2562,0.007710,394,0.005114000000000000,-2562,0.008044000000000001,-2562,0.013581,-2562,0.58718,-2562,0.02262300000000000,-2562,1,0.00%,115.38%,0.00%,0.00%,0.00%
213,data/100_Independent0213,-2349,0.00771,578,0.004947,-2349,0.008303,-2349,0.013683,-2349,0.60989,-2349,0.022234,-2349,1,0.00%,124.61%,0.00%,0.00%,0.00%
214,data/100_Independent0214,-2344,0.007558,342,0.004930,-2344,0.007966,-2344,0.014026,-2344,0.6006,-2344,0.022009,-2344,1,0.00%,114.59%,0.00%,0.00%,0.00%
215,data/100_Independent0215,-2573,0.007554,269,0.005285,-2573,0.008388000000000000,-2573,0.01363,-2573,0.5983090000000000,-2573,0.022878,-2573,1,0.00%,110.45%,0.00%,0.00%,0.00%
216,data/100_Independent0216,-2658,0.007124,811,0.004812000000000000,-2658,0.008432,-2658,0.01381000000000000,-2658,0.60434,-2658,0.022937,-2658,1,0.00%,130.51%,0.00%,0.00%,0.00%
217,data/100_Independent0217,-2410,0.00764,611,0.005027,-2410,0.008261,-2410,0.01331400000000000,-2410,0.60370,-2410,0.021867,-2410,1,0.00%,125.35%,0.00%,0.00%,0.00%
218,data/100_Independent0218,-2318,0.007164,732,0.004763000000000000,-2318,0.008119,-2318,0.013854,-2318,0.59869,-2318,0.023123,-2318,1,0.00%,131.58%,0.00%,0.00%,0.00%
219,data/100_Independent0219,-1991,0.007295000000000000,548,0.004872,-1991,0.008580,-1991,0.013268,-1991,0.60418,-1991,0.022479,-1991,1,0.00%,127.52%,0.00%,0.00%,0.00%
220,data/100_Independent0220,0,0.004759,0,0.005065,0,0.006481,0,0.011322,0,0.62026,0,0.018398,0,1,0.00%,0.00%,0.00%,0.00%,0.00%
221,data/100_Independent0221,0,0.004602000000000000,0,0.005496000000000000,0,0.006203000000000000,0,0.011327,0,0.63586,0,0.017847,0,1,0.00%,0.00%,0.00%,0.00%,0.00%
222,data/100_Independent0222,0,0.004962,0,0.004690000000000000,0,0.006058,0,0.011523,0,0.62969,0,0.019648,0,1,0.00%,0.00%,0.00%,0.00%,0.00%
223,data/100_Independent0223,0,0.004699000000000000,0,0.004719000000000000,0,0.006345,0,0.01105700000000000,0,0.6481530000000000,0,0.017688,0,1,0.00%,0.00%,0.00%,0.00%,0.00%
224,data/100_Independent0224,0,0.004969,0,0.004586000000000000,0,0.006474,0,0.010952,0,0.62212,0,0.01793,0,1,0.00%,0.00%,0.00%,0.00%,0.00%
225,data/100_Independent0225,0,0.004911,0,0.004470,0,0.006169000000000000,0,0.010927,0,0.63969,0,0.017508,0,1,0.00%,0.00%,0.00%,0.00%,0.00%
226,data/100_Independent0226,0,0.004758,0,0.004567000000000000,0,0.006432000000000000,0,0.01157000000000000,0,0.64414,0,0.019181,0,1,0.00%,0.00%,0.00%,0.00%,0.00%
227,data/100_Independent0227,0,0.004878,0,0.004825,0,0.006366,0,0.011109,0,0.61703,0,0.018823,0,1,0.00%,0.00%,0.00%,0.00%,0.00%
228,data/100_Independent0228,0,0.004840000000000000,0,0.004614,0,0.006242,0,0.011294,0,0.63102,0,0.018593,0,1,0.00%,0.00%,0.00%,0.00%,0.00%
229,data/100_Independent0229,0,0.004543,0,0.004528,0,0.006034,0,0.011071,0,0.62337,0,0.01787700000000000,0,1,0.00%,0.00%,0.00%,0.00%,0.00%
230,data/100_Independent0230,-1197,0.007180,-546,0.004893,-1197,0.008279999999999999,-1197,0.01272300000000000,-1197,0.59806,-1197,0.02198900000000000,-1197,1,0.00%,54.39%,0.00%,0.00%,0.00%
231,data/100_Independent0231,-1253,0.00728,-45,0.004863,-1253,0.007872,-1253,0.015106,-1253,0.65383,-1253,0.021471,-1253,1,0.00%,96.41%,0.00%,0.00%,0.00%
232,data/100_Independent0232,-1269,0.007238,-162,0.005019000000000000,-1269,0.008196,-1269,0.013078,-1269,0.60356,-1269,0.021044,-1269,1,0.00%,87.23%,0.00%,0.00%,0.00%
233,data/100_Independent0233,-1289,0.007037,-165,0.00494,-1289,0.008038,-1289,0.01302800000000000,-1289,0.59265,-1289,0.022411,-1289,1,0.00%,87.20%,0.00%,0.00%,0.00%
234,data/100_Independent0234,-1240,0.007218,-248,0.004878,-1240,0.008069,-1240,0.01351800000000000,-1240,0.62153,-1240,0.022974,-1240,1,0.00%,80.00%,0.00%,0.00%,0.00%
235,data/100_Independent0235,-1235,0.007294000000000000,-256,0.004735000000000000,-1235,0.008183,-1235,0.01316100000000000,-1235,0.6144350000000000,-1235,0.023014,-1235,1,0.00%,79.27%,0.00%,0.00%,0.00%
236,data/100_Independent0236,-1189,0.007109,-194,0.004843,-1189,0.008168,-1189,0.014147,-1189,0.59895,-1189,0.022884,-1189,1,0.00%,83.68%,0.00%,0.00%,0.00%
237,data/100_Independent0237,-1230,0.007319,-376,0.004824000000000000,-1230,0.008462,-1230,0.013111,-1230,0.5915810000000000,-1230,0.023189,-1230,1,0.00%,69.43%,0.00%,0.00%,0.00%
238,data/100_Independent0238,-1313,0.007162,-206,0.004711,-1313,0.007771,-1313,0.012896,-1313,0.58866,-1313,0.0219170000000000,-1313,1,0.00%,84.31%,0.00%,0.00%,0.00%
239,data/100_Independent0239,-1320,0.007354,-402,0.004917,-1320,0.00811700000000000,-1320,0.012786,-1320,0.5828030000000000,-1320,0.02204000000000000,-1320,1,0.00%,69.55%,0.00%,0.00%,0.00%
240,data/100_Independent0240,-2336,0.007613000000000000,-992,0.006567,-2336,0.008291,-2336,0.013406,-2336,0.58772,-2336,0.022101,-2336,1,0.00%,57.53%,0.00%,0.00%,0.00%
241,data/100_Independent0241,-2435,0.007175,-179,0.004903,-2435,0.008253,-2435,0.013769,-2435,0.6266050000000000,-2435,0.023053,-2435,1,0.00%,92.65%,0.00%,0.00%,0.00%
242,data/100_Independent0242,-2369,0.007453,-192,0.005349,-2369,0.008929,-2369,0.013152,-2369,0.59995,-2369,0.022713,-2369,1,0.00%,91.90%,0.00%,0.00%,0.00%
243,data/100_Independent0243,-2159,0.007486,-422,0.004889,-2159,0.00839900000000000,-2159,0.01370300000000000,-2159,0.59849,-2159,0.022238,-2159,1,0.00%,80.45%,0.00%,0.00%,0.00%
244,data/100_Independent0244,-2402,0.007238,-626,0.004811,-2402,0.008311,-2402,0.013446,-2402,0.60055,-2402,0.023084,-2402,1,0.00%,73.94%,0.00%,0.00%,0.00%
245,data/100_Independent0245,-2384,0.007489,-562,0.005163,-2384,0.00791800000000000,-2384,0.01430500000000000,-2384,0.59059,-2384,0.021443,-2384,1,0.00%,76.43%,0.00%,0.00%,0.00%
246,data/100_Independent0246,-2596,0.007332000000000000,-166,0.004698,-2596,0.008035,-2596,0.013078,-2596,0.5940,-2596,0.021429,-2596,1,0.00%,93.61%,0.00%,0.00%,0.00%
247,data/100_Independent0247,-2293,0.007362,-254,0.004695,-2293,0.00860600000000000,-2293,0.013991,-2293,0.58770,-2293,0.022698,-2293,1,0.00%,88.92%,0.00%,0.00%,0.00%
248,data/100_Independent0248,-2616,0.007547,-795,0.004729,-2616,0.008209,-2616,0.01355300000000000,-2616,0.60077,-2616,0.023748,-2616,1,0.00%,69.61%,0.00%,0.00%,0.00%
249,data/100_Independent0249,-2624,0.007530000000000000,-614,0.004986000000000000,-2624,0.008392999999999999,-2624,0.01378600000000000,-2624,0.62120,-2624,0.022969,-2624,1,0.00%,76.60%,0.00%,0.00%,0.00%
250,data/100_Independent0250,6202,0.004688,5086,0.007222,5086,0.009399,5086,0.021681,5086,0.64364,5086,0.032415,5086,0,21.94%,0.00%,0.00%,0.00%,0.00%
251,data/100_Independent0251,5627,0.004718,4669,0.006768,4669,0.008846,4669,0.021162,4669,0.6340720000000000,4669,0.034644,4669,0,20.52%,0.00%,0.00%,0.00%,0.00%
252,data/100_Independent0252,5857,0.00470,4956,0.007436,4956,0.009128,4956,0.021861,4996,0.63940,4956,0.032426,4956,0,18.18%,0.00%,0.00%,0.81%,0.00%
253,data/100_Independent0253,6836,0.00473,5521,0.007121000000000000,5521,0.008946,5521,0.02134,5561,0.63520,5521,0.031926,5521,0,23.82%,0.00%,0.00%,0.72%,0.00%
254,data/100_Independent0254,6426,0.004696,5385,0.007131000000000000,5385,0.00919100000000000,5385,0.022406,5385,0.6493780000000000,5385,0.033026,5385,0,19.33%,0.00%,0.00%,0.00%,0.00%
255,data/100_Independent0255,5963,0.021732,5134,0.00699,5134,0.008990,5134,0.022116,5155,0.62228,5134,0.032729,5134,0,16.15%,0.00%,0.00%,0.41%,0.00%
256,data/100_Independent0256,6065,0.004642,4960,0.007133,4960,0.009624,4960,0.021622,4960,0.64038,4960,0.033095,4960,0,22.28%,0.00%,0.00%,0.00%,0.00%
257,data/100_Independent0257,6534,0.004817000000000000,5587,0.007044000000000000,5587,0.009216,5587,0.02227500000000000,5608,0.6355030000000000,5587,0.032224,5587,0,16.95%,0.00%,0.00%,0.38%,0.00%
258,data/100_Independent0258,6442,0.004847000000000000,5265,0.007120,5265,0.008720,5265,0.021238,5292,0.65906,5265,0.031889,5265,0,22.36%,0.00%,0.00%,0.51%,0.00%
259,data/100_Independent0259,6055,0.004652000000000000,5136,0.006979,5136,0.008897000000000000,5136,0.02115400000000000,5221,0.61944,5136,0.03223800000000000,5136,0,17.89%,0.00%,0.00%,1.65%,0.00%
260,data/100_Independent0260,4649,0.007303000000000000,4543,0.006922,3591,0.012591,3591,0.022840,3598,0.58798,3591,0.03602100000000000,3591,0,29.46%,26.51%,0.00%,0.19%,0.00%
261,data/100_Independent0261,5311,0.007974,5242,0.007263,4090,0.010299,4090,0.02335300000000000,4093,0.58450,4090,0.036834,4090,0,29.85%,28.17%,0.00%,0.07%,0.00%
262,data/100_Independent0262,5046,0.007137,5271,0.007468,4128,0.01081,4128,0.02256100000000000,4129,0.5729200000000000,4128,0.036124,4128,0,22.24%,27.69%,0.00%,0.02%,0.00%
263,data/100_Independent0263,4927,0.007245,4842,0.008915,3776,0.010836,3776,0.023755,3812,0.59896,3776,0.041943,3776,0,30.48%,28.23%,0.00%,0.95%,0.00%
264,data/100_Independent0264,4483,0.007322,4404,0.006838000000000000,3666,0.01091800000000000,3666,0.02660800000000000,3666,0.5879219999999999,3666,0.037145,3666,0,22.29%,20.13%,0.00%,0.00%,0.00%
265,data/100_Independent0265,4847,0.007878,4918,0.007438,4083,0.010825,4083,0.022937,4090,0.60431,4083,0.035988,4083,0,18.71%,20.45%,0.00%,0.17%,0.00%
266,data/100_Independent0266,4785,0.007295,4549,0.007176,3844,0.011407,3844,0.02341700000000000,3844,0.59166,3844,0.03485900000000000,3844,0,24.48%,18.34%,0.00%,0.00%,0.00%
267,data/100_Independent0267,4620,0.007233,4554,0.007278,3583,0.011488,3583,0.023432,3587,0.62764,3583,0.036921,3583,0,28.94%,27.10%,0.00%,0.11%,0.00%
268,data/100_Independent0268,4476,0.007163000000000000,4537,0.007076,3540,0.011044999999999999,3540,0.02362600000000000,3553,0.6150460000000000,3540,0.036619,3540,0,26.44%,28.16%,0.00%,0.37%,0.00%
269,data/100_Independent0269,4632,0.007473,4430,0.007335,3666,0.010611,3666,0.024064,3666,0.60134,3666,0.037592,3666,0,26.35%,20.84%,0.00%,0.00%,0.00%
270,data/100_Independent0270,3821,0.007722000000000000,4807,0.006892,2677,0.010610,2677,0.023863,2694,0.60006,2677,0.05347400000000000,2677,0,42.73%,79.57%,0.00%,0.64%,0.00%
271,data/100_Independent0271,3229,0.00752,4346,0.007382000000000000,2631,0.010963,2631,0.02330,2631,0.5996490000000000,2631,0.043199,2631,0,22.73%,65.18%,0.00%,0.00%,0.00%
